source_pdf,page,table_index,fee_name,fee_24_25,fee_25_26,gst_25_26,unit_25_26
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,34,0,"Event bin – 240L bin servicing mid-event, per bin",,$10.00,$11.00,"Event bin – 240L bin servicing mid-event, per bin"
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,34,0,"Event bin – deposit, per bin",,$70.00,$77.00,"Event bin – deposit, per bin"
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,34,0,Communal Garden Bed,,$46.82,$51.50,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,34,0,Individual Garden Bed,,$93.64,$103.00,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,34,0,Family / Household Membership - Communal Garden Bed,,$68.18,$75.00,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,34,0,Family / Household Membership – Individual Garden Bed,,$113.64,$125.00,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,34,0,Dog – Registration (by eligible pensioner),,$35.00,$35.00,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,34,0,"Dog – Desexed (sold/ transferred from pound/shelter or rehoming
Organisation)",,$0.00,$0.00,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,62,0,Interest rate,,"The maximum rate set by the Minister for
Local Government, calculated on a daily
basis",,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,62,0,"Underground gas, water and sewer mains and pipes",,"Annual levy based on a formula that
includes the length of pipes and volume",,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,62,0,Postboxes/mail collection points on road reserve,,As per agreement with Australia Post,,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,62,0,Rates Enquiry Search,,$150.00,$150.00,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,62,0,Rates Notice Amended (per notice),,$41.50,$41.50,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,62,0,"Rate Notice Re-print (prior years, per notice)",,$41.50,$41.50,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,62,0,Section 603 Certificate,,$100.00,$100.00,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,62,0,"Section 603 Certificate Copy/Reissue (where certificate has been
issued more than 30 days prior)",,$48.50,$48.50,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,62,0,Aggregation Of Land Values For Rating Purposes - Per Title,,$320.00,$320.00,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,62,0,Rates Balance Confirmation Letter,,$65.00,$65.00,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,62,0,Itemised Statement of Rate Account (per property / per financial year),,$65.00,$65.00,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,62,0,"Rates Payment Processing - Over 10 rates accounts (per rates
account)",,$4.90,$4.90,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,62,0,Interest charges for unpaid accounts,,"The rate set by the Minister for Local
Government, calculated on a daily basis",,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,63,0,Residential (per rateable property),,$25.00,$25.00,Residential (per rateable property)
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,63,0,Residential Strata (per rateable property),,$12.50,$12.50,Residential Strata (per rateable property)
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,63,0,Business – Non Strata,,"$25.00 per 350 square metres of land
area, or part thereof to a maximum of
$1,500 per rateable property",,"$25.00 per 350 square metres of land
area, or part thereof to a maximum of
$1,500 per rateable property"
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,63,0,Business – Strata Lot,,$5.00,$5.00,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,63,0,Reimbursement to Council for incurred legal costs,,"As determined by Council's Solicitor
(capped at $6,000)",,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,63,0,Minimum Annual Rent Ground Lease / Community Building,,$636.37,$700.00,
Georges River NSW - Fees-and-Charges-Report-for-2025-2026.pdf,63,0,Commercial Agreements,,"Incurred cost or at market value as
determined by registered valuer or
property consultant",,"Incurred cost or at market value as
determined by registered valuer or
property consultant"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,93,0,Index,"2024/25
Fees
(GST Incl)","2025/26
Fees
(GST Incl)",GST,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,93,6,CS.1,$20.00,$20.00,Y,Per hour
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,93,7,CS.3,$265.00,$275.00,,"Function Bond for Council Managed
Community Centre"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,93,8,CS.4.2,$265.00,$275.00,Y,Per day
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,93,9,CS.4.4,$13.00,$13.50,Y,Per hour
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,93,10,CS.4.6,$65.00,$65.00,Y,Per day
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,113,0,Index,"2024/25
Fees
(GST Incl)","2025/26
Fees
(GST Incl)",GST,Conditions
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,113,0,LC.13.5,$40.00,$42.00,Y,"Per fortnight, by direct debit"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,113,1,LC.13.7,$37.00,$39.00,Y,"Per fortnight, by direct debit"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,113,2,LC.13.9,$330.00,$340.00,Y,PrYme Adults - per 6 months
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,113,3,LC.13.11,$90.00,$95.00,Y,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,113,4,LC.13.13,$864.00,$905.00,Y,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,113,5,LC.13.15,$14.00,$14.50,Y,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,113,6,LC.13.17,$80.00,$83.00,Y,Personal training - Per Hour
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,113,8,LC.13.21,,$225.00,Y,"3 one hour sessions
First time users only"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,113,10,LC.14.2,$24.00,,Y,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,113,11,LC.14.4,$13.00,$14.00,Y,"Hourly session
Children aged between 5 and 11 years"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,113,12,LC.15.1,$3.50,$3.70,Y,Per hour
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,113,14,WW.1.2,,"$5,629.65 per lot
Or as per adopted S64 Plan, indexed
accordingly",,"$5,629.65 per lot
Or as per adopted S64 Plan, indexed
accordingly"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,113,16,WW.1.6,"$120,249.40 per gross hectare
Or as per Adopted S64 Plan, indexed
accordingly",,,"$120,249.40 per gross hectare
Or as per Adopted S64 Plan, indexed
accordingly"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,115,0,Index,"2024/25
Fees
(GST Incl)","2025/26
Fees
(GST Incl)",GST,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,115,4,WW.14.1,$4.92,$5.22,,Per kilolitre
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,115,5,WW.14.3,$21.75,$23.06,,Per kilolitre
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,115,6,WW.15.1,$3.94,$4.18,,Per kilolitre
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,115,8,WW.16.3,$1.08,$1.15,,Per kilogram
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,115,11,WW.16.9,$1.96,$2.08,,Per kilogram
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,115,13,WW.16.13,$0.56,$0.59,,Per kilogram
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,117,0,Index,"2024/25
Fees
(GST Incl)","2025/26
Fees
(GST Incl)",GST,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,117,0,WW.25,,$657.31,X,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,117,2,WW.29.2,$0.12,$0.73,,"Per kilolitre
Or 50% of price charged per kilolitre of
supply, whichever is less"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,117,3,WW.29.4,$0.01,$0.47,,"Per kilolitre
Or 50% of price charged per kilolitre of
supply, whichever is less"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,117,8,RR.2.1,,"$44 per item, where fridge, freezer or air
conditioner requires degassing prior to
disposal, otherwise cost is free.
Evidence required to substantiate
degassing.",Y,"$44 per item, where fridge, freezer or air
conditioner requires degassing prior to
disposal, otherwise cost is free.
Evidence required to substantiate
degassing."
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,118,0,Index,"2024/25
Fees
(GST Incl)","2025/26
Fees
(GST Incl)",GST,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,118,1,RR.2.3,,$25.00,Y,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,118,2,RR.2.5,$45.00,$49.00,Y,Per mattress
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,118,3,RR.2.7,$3.00,$3.00,Y,"Waste oil containers up, per container"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,118,5,RR.3.2,$88.00,$99.00,Y,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,118,6,RR.3.4,$480.00,$520.00,Y,"Per tonne (pro rata)
Plus Fee RR.3.2"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,118,7,RR.3.6,$960.00,"$1,100.00",Y,"Per tonne (pro rata)
Plus Fee RR.3.5
Loads containing greater than 10%
recycling or resource recovery items
unwilling to be separated"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,118,8,RR.3.8,$3.30,$3.50,Y,"Per kilogram
Plus Fee RR.3.8
Minimum charge 20kg, charged in 20kg
allotments
Waste requiring special burial or
management, polystyrene, insulation or
other light weight materials."
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,118,9,RR.3.10,$550.00,$560.00,Y,"Per tonne (pro rata)
Plus Fee RR.3.10"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,118,11,RR.4.2,$88.00,$99.00,Y,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,119,0,Index,"2024/25
Fees
(GST Incl)","2025/26
Fees
(GST Incl)",GST,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,119,1,RR.4.4,$114.00,$118.00,Y,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,119,2,RR.4.6,$299.00,$310.00,Y,"Per tonne (pro rata)
Plus Fee RR.4.3 to RR.4.4, whichever is
applicable
Delivered as separate loads only"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,119,3,RR.4.8,$220.00,$230.00,Y,"Per tonne (pro rata)
Excludes palm trees and fronds, bamboo,
weeds, root ball and stumps and other
non-mulchable garden organics"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,119,4,RR.4.10,$600.00,$620.00,Y,"Per tonne (pro rata)
Plus Fee RR.4.1 to RR.4.2, whichever is
applicable
Delivered as separate loads only"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,119,5,RR.4.12,,$110.00,Y,"per tonne (pro rata), greater than 20kg"
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,119,7,RR.5.2,$380.00,$400.00,Y,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,120,0,Index,"2024/25
Fees
(GST Incl)","2025/26
Fees
(GST Incl)",GST,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,120,1,RR.6.2,240L size,,,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,120,2,RR.6.4,$118.00,$120.00,,Recycle bins
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,120,4,PS.1.2,$2.08,$2.14,Y,Per copy
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,120,6,PS.3.2,"$2,275.71","$2,344.00",Y,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,120,7,PS.5,$184.38,$190.00,,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,120,8,PS.6.1,"$1,238.65","$1,276.00",,Application for Lease - Road
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,120,10,PS.7.2,"$13,309.20","$13,710.00",,
Hawesbury NSW - HCC-Operational-Plan-2025-2026.pdf,120,13,PS.9.1,"$1,884.60","$1,941.50",,"Application fee for placement of ground
anchors on Council Land"
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,31,0,Per tonne,,$182.50,Y,Per tonne
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,31,0,Per tonne,,$44.00,Y,Per tonne
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,31,0,Per tonne,,$44.00,Y,Per tonne
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Daily Boarding Charge – Dog up to 20kg,,"Refer to service
provider for fees",N,"Refer to service
provider for fees"
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Daily Boarding Charge – Dog over 20kg,,"Refer to service
provider for fees",N,"Refer to service
provider for fees"
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Daily Boarding Charge – Cat,,"Refer to service
provider for fees",N,"Refer to service
provider for fees"
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Euthanasia – Dog under 20kg,,"Refer to service
provider for fees",N,"Refer to service
provider for fees"
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Euthanasia – Dog over 20kg,,"Refer to service
provider for fees",N,"Refer to service
provider for fees"
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Euthanasia – Cat,,"Refer to service
provider for fees",N,"Refer to service
provider for fees"
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Daily Boarding Charge – Dog up to 20kg,,$51.00,N,
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Daily Boarding Charge – Dog over 20kg,,$69.00,N,
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Daily Boarding Charge – Cat,,$45.00,N,
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Euthanasia – Dog under 20kg,,$120.50,N,
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Euthanasia – Dog over 20kg,,$248.50,N,
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Euthanasia – Cat,,$120.50,N,
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Micro-chipping,,$31.50,Y,
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,"Processing of identification/microchipping forms for the Companion
Animals Register (C.A.R)",,$12.00,N,
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Transporting an animal to a place of care or to the responsible person,,$102.50,N,Transporting an animal to a place of care or to the responsible person
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Transporting an animal to a market or sale yard,,$102.50,N,
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,"Providing an animal in possession with food, water or veterinary care",,Actual Cost,N,
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Damage caused by an animal while in possession,,Actual Cost,N,
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,Issuing of a Notice / Direction,,$821.00,N,
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,48,0,"Clean-Up Notice in relation to the depositing of litter or waste under
Section 144AG of the POEO Act 1997",,$267.00,N,
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,77,0,Tree Inspection 1-3 Trees and/or vegetation up to 150m2,,$213.50,N,Tree Inspection 1-3 Trees and/or vegetation up to 150m2
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,77,0,Tree Inspection 1-3 Trees (Pensioner) and/or vegetation up to 150m2,,$107.00,N,Tree Inspection 1-3 Trees (Pensioner) and/or vegetation up to 150m2
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,77,0,Tree Inspection 4-9 Trees and/or vegetation up to 450m2,,$266.00,N,Tree Inspection 4-9 Trees and/or vegetation up to 450m2
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,77,0,Tree Inspection 4-9 Trees (Pensioner) and/or vegetation up to 450m2,,$134.00,N,Tree Inspection 4-9 Trees (Pensioner) and/or vegetation up to 450m2
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,77,0,"Tree Inspection 10-100 Trees and/or vegetation up to 5,000m2",,$528.00,N,"Tree Inspection 10-100 Trees and/or vegetation up to 5,000m2"
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,77,0,"Tree Inspection 10-100 Trees (Pensioner) and/or vegetation up to
5,000m2",,$264.00,N,"Tree Inspection 10-100 Trees (Pensioner) and/or vegetation up to
5,000m2"
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,77,0,"Tree Inspection >100 Trees and/or vegetation >5,000m2",,$705.00,N,"Tree Inspection >100 Trees and/or vegetation >5,000m2"
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,77,0,"Tree Inspection >100 Trees (Pensioner) and/or vegetation >5,000m2",,$354.00,N,"Tree Inspection >100 Trees (Pensioner) and/or vegetation >5,000m2"
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,77,0,"Tree planted on public land to offset loss on private land - per tree
removed",,$396.00,N,"Tree planted on public land to offset loss on private land - per tree
removed"
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,77,0,"Tree planted on public land to offset loss on private land – per twenty
square metres of canopy area removed",,"$1,410.00",N,"Tree planted on public land to offset loss on private land – per twenty
square metres of canopy area removed"
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,78,0,"Availability Charge - domestic property (Single Unit Dwelling/Up to 5
Storey Multi Unit Dwelling)",,$126.00,N,"Availability Charge - domestic property (Single Unit Dwelling/Up to 5
Storey Multi Unit Dwelling)"
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,78,0,"Annual Domestic Waste Management Charge - domestic property
(Single Unit Dwelling/Up to 5 Storey Multi Unit Dwelling)",,$631.00,N,"Annual Domestic Waste Management Charge - domestic property
(Single Unit Dwelling/Up to 5 Storey Multi Unit Dwelling)"
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,78,0,"Berowra Waters River Property - Access to Resident Waste Services
Bin Bank",,$327.00,N,"Berowra Waters River Property - Access to Resident Waste Services
Bin Bank"
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,78,0,Availability Charge - High Rise MUDs,,$126.00,N,Availability Charge - High Rise MUDs
Hornsby NSW - 2526-Fees-and-Charges-Adopted-Cover.pdf,78,0,"Annual Domestic Waste Management Charge - domestic property
(High Rise 6 Storey & above)",,$505.00,N,"Annual Domestic Waste Management Charge - domestic property
(High Rise 6 Storey & above)"
